Link,Địa chỉ,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119701542.htm,"Đường Số 8, Xã Võng La, Huyện Đông Anh, Hà Nội","4,6 tỷ","67,65 triệu/m²",Đã có sổ,Đất thổ cư,,,68 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119696395.htm,"khu 5, Đường Thụy Lôi, Xã Thuỵ Lâm, Huyện Đông Anh, Hà Nội","2,78 tỷ","40,88 triệu/m²",Đã có sổ,Đất thổ cư,4.16 m,16.36 m,68 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119696365.htm,"38, Nguyễn nhân cơ, Xã Hồng Vân, Huyện Thường Tín, Hà Nội","1,5 tỷ","34,64 triệu/m²",Đã có sổ,Đất thổ cư,5 m,8.7 m,43.3 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119689770.htm,"Tái Định Cư Vai Réo, Xã Phú Cát, Huyện Quốc Oai, Hà Nội","9,1 tỷ",28 triệu/m²,Đã có sổ,Đất thổ cư,,,325 m²,
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119680034.htm,"Tỉnh lộ 87A, Xã Vân Hòa, Huyện Ba Vì, Hà Nội",2 tỷ,25 triệu/m²,Đã có sổ,Đất thổ cư,5 m,16 m,80 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119679502.htm,"Núi Bé, Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội","2,291 tỷ","6,40 triệu/m²",Đã có sổ,Đất thổ cư,10 m,,358 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119673966.htm,"1, thư phú, Xã Chương Dương, Huyện Thường Tín, Hà Nội","2,22 tỷ",37 triệu/m²,Đã có sổ,Đất thổ cư,,,60 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119673711.htm,"45, Tỉnh lộ 419, Xã Tuy Lai, Huyện Mỹ Đức, Hà Nội",780 triệu,13 triệu/m²,Đã có sổ,Đất thổ cư,4.05 m,14.8 m,60 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119669692.htm,"LK21-12, Đường Cổ Bản - Nhân Sơn, Phường Đồng Mai, Quận Hà Đông, Hà Nội","6,05 tỷ",121 triệu/m²,Đã có sổ,Đất nền dự án,4 m,12.5 m,50 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119667623.htm,"Đường Tuyến nối Đại lộ Thăng Long với cao tốc Hòa Lạc - Hòa Bình, Xã Thạch Hoà, Huyện Thạch Thất, Hà Nội",3 tỷ,20 triệu/m²,Đã có sổ,Đất thổ cư,,,150 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119654637.htm,"Phượng Baĩ, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,2 tỷ",40 triệu/m²,Đã có sổ,Đất thổ cư,5 m,11 m,55 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119084196.htm,"Ngõ 143 Thùy Linh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",550 triệu,"2,75 triệu/m²",Giấy tờ viết tay,Đất nông nghiệp,,,200 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119642638.htm,"Dương tảo, Xã Văn Tự, Huyện Thường Tín, Hà Nội","1,5 tỷ","34,25 triệu/m²",Đã có sổ,Đất nông nghiệp,4 m,10.43 m,43.8 m²,
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119634960.htm,"Thôn 3, Xã Ba Trại, Huyện Ba Vì, Hà Nội","5,2 tỷ","2,87 triệu/m²",Đã có sổ,Đất thổ cư,,,1815 m²,
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119633299.htm,"Liên Thôn, Xã Minh Quang, Huyện Ba Vì, Hà Nội",120 triệu,621.761 đ/m²,Đã có sổ,Đất thổ cư,,,193 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119633160.htm,"Mạch lũng, Xã Đại Mạch, Huyện Đông Anh, Hà Nội","2,2 tỷ","30,99 triệu/m²",Đã có sổ,Đất thổ cư,,,71 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119625185.htm,"11, Đường ngọc lâm, Phường Gia Thụy, Quận Long Biên, Hà Nội",14 tỷ,"170,73 triệu/m²",Đã có sổ,Đất thổ cư,7 m,11 m,82 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119625153.htm,"Đường 419, Xã Đồng Quang, Huyện Quốc Oai, Hà Nội",30 tỷ,"36,01 triệu/m²",Đã có sổ,Đất thổ cư,20 m,41.65 m,833 m²,
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119624892.htm,"đường 419, Xã Cộng Hòa, Huyện Quốc Oai, Hà Nội","3,5 tỷ",35 triệu/m²,Đã có sổ,Đất thổ cư,7 m,,100 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119619997.htm,"Phố Hồ Học Lãm, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","12,2 tỷ","301,23 triệu/m²",Đã có sổ,Đất thổ cư,4.05 m,10 m,40.5 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119614606.htm,"Đường đông bầu Kim Chung , Xã Kim Chung, Huyện Đông Anh, Hà Nội","4,25 tỷ","64,98 triệu/m²",Đã có sổ,Đất thổ cư,4.8 m,,65.4 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119609584.htm,"4, Ngách 57/8 đường hòa bình , Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","3,2 tỷ","71,75 triệu/m²",Đã có sổ,Đất thổ cư,5 m,9 m,44.6 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119606883.htm,"Đ. Hồ Chí Minh, Xã An Phú, Huyện Mỹ Đức, Hà Nội",850 triệu,"8,50 triệu/m²",Đã có sổ,Đất thổ cư,,,100 m²,
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/119606277.htm,"Xã Hồng Minh , Xã Hồng Minh, Huyện Phú Xuyên, Hà Nội","1,4 tỷ","1,75 triệu/m²",Đã có sổ,Đất nông nghiệp,16 m,51 m,800 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119557301.htm,"Ngõ 43 Đường Cao Trung 3, Xã Đức Giang, Huyện Hoài Đức, Hà Nội","4,396 tỷ",51 triệu/m²,Đã có sổ,Đất thổ cư,,,86.2 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119554193.htm,"Xóm Hàn, Xã Sơn Đồng, Huyện Hoài Đức, Hà Nội","4,35 tỷ","83,65 triệu/m²",Đã có sổ,Đất thổ cư,4 m,13 m,52 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119598538.htm,"Kim Sơn, Xã Kim Sơn, Huyện Gia Lâm, Hà Nội","10,2 tỷ",34 triệu/m²,Đã có sổ,Đất thổ cư,19 m,,300 m²,
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119595057.htm,"21, Xã Cộng Hòa, Huyện Quốc Oai, Hà Nội","4,5 tỷ","37,50 triệu/m²",Đã có sổ,Đất thổ cư,6 m,20 m,120 m²,Tây
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119593208.htm,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","8,5 tỷ",170 triệu/m²,Đã có sổ,Đất thổ cư,4.2 m,12 m,50 m²,Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119545308.htm,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",6 tỷ,120 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119592088.htm,"La Tinh 1, Xã Đông La, Huyện Hoài Đức, Hà Nội","7,38 tỷ",123 triệu/m²,Đã có sổ,Đất thổ cư,4 m,15 m,60 m²,
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119591468.htm,,,,,,,,,
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119590594.htm,"DT419, Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",720 triệu,"12,77 triệu/m²",Đã có sổ,Đất thổ cư,4.3 m,13.46 m,56.4 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/119586117.htm,,,,,,,,,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119580636.htm,"Đường Triều Khúc, Xã Tân Triều, Huyện Thanh Trì, Hà Nội","4,5 tỷ",150 triệu/m²,Đã có sổ,Đất thổ cư,,,30 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119575398.htm,"Phố, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",20 tỷ,"153,85 triệu/m²",Đã có sổ,Đất thổ cư,6.5 m,20 m,130 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/119570444.htm,"Số 19 ngõ 60, Phố Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","17,8 tỷ","222,50 triệu/m²",Đã có sổ,Đất thổ cư,6 m,15 m,80 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119569917.htm,"68, TĐC GIÁO VIÊN, NGỌC THỤY, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","20,9 tỷ","187,95 triệu/m²",Đã có sổ,Đất thổ cư,6 m,18 m,111.2 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119562360.htm,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","8,75 tỷ",175 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119386336.htm,"Ngõ 221, Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","15,15 tỷ",75 triệu/m²,Đã có sổ,Đất thổ cư,12 m,16 m,202 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119554879.htm,"Khu dịch Vụ Hinode, Xã Kim Chung, Huyện Hoài Đức, Hà Nội","6,9 tỷ","121,05 triệu/m²",Đã có sổ,Đất thổ cư,,,57 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119551597.htm,"Đường Vân Côn, Xã Vân Côn, Huyện Hoài Đức, Hà Nội","3,6 tỷ","65,45 triệu/m²",Đã có sổ,Đất thổ cư,4 m,15 m,55 m²,
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119550198.htm,"Mặt đường ĐH09, ĐH09, Xã Đông Yên, Huyện Quốc Oai, Hà Nội","5,5 tỷ","35,03 triệu/m²",Đã có sổ,Đất thổ cư,6 m,25 m,157 m²,Tây
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119546770.htm,"Thôn Phúc Tiến, Xã Bình Yên, Huyện Thạch Thất, Hà Nội",2 tỷ,"25,84 triệu/m²",Đã có sổ,Đất thổ cư,4 m,18.71 m,77.4 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119544736.htm,"Đường đê Vàng, Phường Giang Biên, Quận Long Biên, Hà Nội","3,3 tỷ","48,53 triệu/m²",Đã có sổ,Đất thổ cư,5.5 m,14 m,68 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119544419.htm,"vành đai 4, Xã Hồng Vân, Huyện Thường Tín, Hà Nội","2,11 tỷ","40,58 triệu/m²",Đã có sổ,Đất thổ cư,,,52 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/119543296.htm,"21b, Xã Dân Hòa, Huyện Thanh Oai, Hà Nội","2,35 tỷ","27,78 triệu/m²",Đã có sổ,Đất thổ cư,5 m,16.97 m,84.6 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/119532020.htm,,,,,,,,,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/119531690.htm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","11,9 tỷ","165,28 triệu/m²",Đã có sổ,Đất thổ cư,4.7 m,,72 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119531287.htm,"Đường Nhạn - Xuân nộn , Xã Xuân Nộn, Huyện Đông Anh, Hà Nội","5,3 tỷ","39,09 triệu/m²",Đã có sổ,Đất thổ cư,5 m,27 m,135.6 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119525964.htm,"00, 00, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","12,3 tỷ","303,70 triệu/m²",Đã có sổ,Đất thổ cư,,,40.5 m²,
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/119521949.htm,"Ngô Miễn, Xã Kim Hoa, Huyện Mê Linh, Hà Nội","3,44 tỷ","33,26 triệu/m²",Đã có sổ,Đất nền dự án,,,103.42 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119510726.htm,"Đường Đặng Vũ Hỷ, Phường Thượng Thanh, Quận Long Biên, Hà Nội",2 tỷ,"6,33 triệu/m²",Đã có sổ,Đất nông nghiệp,7 m,49 m,316 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/119506285.htm,"Đường tỉnh 35, Xã Hiền Ninh, Huyện Sóc Sơn, Hà Nội","4,063 tỷ",17 triệu/m²,Đã có sổ,Đất thổ cư,8.5 m,28.1 m,239 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119499491.htm,"Hồng sơn, Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",600 triệu,"13,33 triệu/m²",Đang chờ sổ,Đất thổ cư,5 m,8 m,45 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119491408.htm,Mã Sơn,"3,85 tỷ","5,79 triệu/m²",Đã có sổ,Đất thổ cư,,,665 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119491288.htm,"số9, Ngách 11 Ngõ Thống Nhất, Phường Cự Khối, Quận Long Biên, Hà Nội","2,9 tỷ","14,50 triệu/m²",Đã có sổ,Đất nền dự án,,,200 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119490860.htm,"75, Ngõ 2 đường Giáp Hải, Xã Đông Dư, Huyện Gia Lâm, Hà Nội",22 tỷ,"76,39 triệu/m²",Đã có sổ,Đất nền dự án,7.15 m,45 m,288 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119488457.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","1,55 tỷ","29,81 triệu/m²",Giấy tờ viết tay,Đất thổ cư,,,52 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119484719.htm,"vành đai 4, Xã Hồng Vân, Huyện Thường Tín, Hà Nội",2 tỷ,"38,46 triệu/m²",Đã có sổ,Đất thổ cư,,,52 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119483815.htm,"Đường Lê Quang Đạo kéo dài, Phường Dương Nội, Quận Hà Đông, Hà Nội",22 tỷ,"111,11 triệu/m²",Đã có sổ,Đất nền dự án,9 m,22 m,198 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119482297.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","1,55 tỷ","29,81 triệu/m²",Giấy tờ viết tay,Đất thổ cư,,,52 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/119477028.htm,"Đường Phạm Văn Nghị, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội","6,2 tỷ","193,75 triệu/m²",Đã có sổ,Đất thổ cư,3.6 m,9 m,32 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119472372.htm,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","11,04 tỷ",276 triệu/m²,Đã có sổ,Đất thổ cư,,,40 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119466617.htm,"Tô Hiệu , Gần đường quốc lộ 1A , Xã Tô Hiệu, Huyện Thường Tín, Hà Nội",37 triệu,804.347 đ/m²,Đã có sổ,Đất thổ cư,4 m,13 m,46 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119465344.htm,", Đồng Mai, Phường Đồng Mai, Quận Hà Đông, Hà Nội","1,59 tỷ","44,17 triệu/m²",Đã có sổ,Đất thổ cư,,,36 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119455576.htm,"Đường Đê Tả Sông Hồng, Xã Võng La, Huyện Đông Anh, Hà Nội",11 tỷ,"60,11 triệu/m²",Đã có sổ,Đất thổ cư,,,183 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/118706540.htm,"113, Đường Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","1,5 tỷ","1,53 triệu/m²",Sổ chung / công chứng vi bằng,Đất nông nghiệp,10 m,98 m,980 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119445735.htm,"Phố Trịnh Văn Bô, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","7,9 tỷ","171,74 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,11.5 m,46 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119441680.htm,"Thôn Mỹ Nội, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","3,8 tỷ",38 triệu/m²,Đã có sổ,Đất thổ cư,,,100 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119440769.htm,"Đường Tỉnh 422B, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","9,963 tỷ",123 triệu/m²,Đã có sổ,Đất thổ cư,4.5 m,,81 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119440204.htm,"Đường Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Hà Nội","3,25 tỷ","101,56 triệu/m²",Đã có sổ,Đất thổ cư,,,32 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119440088.htm,"Đường Hòa Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","2,4 tỷ","79,21 triệu/m²",Đã có sổ,Đất thổ cư,3.1 m,,30.3 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/119431809.htm,"Tỉnh Lộ 416, Xã Kim Sơn, Thị xã Sơn Tây, Hà Nội","15,356 tỷ",10 triệu/m²,Đã có sổ,Đất thổ cư,33 m,,1535.6 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119424791.htm,"Đường Ỷ Lan, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội","2,55 tỷ","49,04 triệu/m²",Đã có sổ,Đất thổ cư,4 m,13 m,52 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119424543.htm,"Đường Quốc lộ 3, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","2,6 tỷ","44,83 triệu/m²",Đã có sổ,Đất thổ cư,4 m,,58 m²,Bắc
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119387169.htm,"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","6,3 tỷ","146,51 triệu/m²",Đã có sổ,Đất thổ cư,,,43 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119402108.htm,"Triều Đông, Xã Tân Minh, Huyện Thường Tín, Hà Nội","1,25 tỷ",27 triệu/m²,Đã có sổ,Đất thổ cư,4.4 m,10.88 m,46.3 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119402029.htm,"Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","5,4 tỷ","83,08 triệu/m²",Đã có sổ,Đất thổ cư,,,65 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119397844.htm,"Ngõ 44 Đường Liên Kết, Xã Vân Côn, Huyện Hoài Đức, Hà Nội","3,2 tỷ","63,49 triệu/m²",Đã có sổ,Đất thổ cư,4.2 m,,50.4 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119392833.htm,"Kỳ Dương, Xã Chương Dương, Huyện Thường Tín, Hà Nội","1,678 tỷ","24,68 triệu/m²",Đã có sổ,Đất thổ cư,,,68 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119392299.htm,"Phố Tình Quang, Phường Giang Biên, Quận Long Biên, Hà Nội","3,1 tỷ","51,67 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,13.5 m,60 m²,
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119300096.htm,"đường liên thôn, Xã Xuy Xá, Huyện Mỹ Đức, Hà Nội","1,3 tỷ","8,67 triệu/m²",Đã có sổ,Đất thổ cư,10 m,15 m,150 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119242087.htm,Gần quốc lộ 32,"7,6 tỷ",76 triệu/m²,Đã có sổ,Đất nền dự án,,,100 m²,
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/119383206.htm,"90, Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",1 tỷ,"11,63 triệu/m²",Đã có sổ,Đất thổ cư,3.6 m,23.7 m,86 m²,
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119366426.htm,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội","7,8 tỷ","39,59 triệu/m²",Giấy tờ viết tay,Đất thổ cư,,,197 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/119363079.htm,"10, 21, Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội","1,5 tỷ","16,67 triệu/m²",Đã có sổ,Đất thổ cư,6 m,15 m,90 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119190438.htm,"Cầu Đông Dư, Xã Đông Dư, Huyện Gia Lâm, Hà Nội","6,7 tỷ",67 triệu/m²,Đã có sổ,Đất thổ cư,5 m,20 m,100 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119359772.htm,"Lập Thành, Xã Đông Xuân, Huyện Quốc Oai, Hà Nội",30 tỷ,"6,38 triệu/m²",Đã có sổ,Đất thổ cư,,,4700 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119354481.htm,"Vĩnh Lộc, Xã Thư Phú, Huyện Thường Tín, Hà Nội","2,95 tỷ","26,34 triệu/m²",Đã có sổ,Đất thổ cư,,,112 m²,
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119345635.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","18,5 tỷ","184,43 triệu/m²",Đã có sổ,Đất thổ cư,,,100.31 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/119205200.htm,"21B, Xã Đỗ Động, Huyện Thanh Oai, Hà Nội",4 tỷ,"47,06 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,20 m,85 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/119256668.htm,"Đường trung tâm Thôn Đôn Thư, Xã Liên Châu, Huyện Thanh Oai, Hà Nội","6,5 tỷ",65 triệu/m²,Đã có sổ,Đất thổ cư,5.57 m,19 m,100 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119303825.htm,"Đường Thanh Lãm - phường phú lãm quận Hà đông . Tell 0968490794, Phường Phú Lãm, Quận Hà Đông, Hà Nội","4,78 tỷ","90,02 triệu/m²",Đã có sổ,Đất thổ cư,4 m,13.39 m,53.1 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119327782.htm,"Đường Kiêu Kỵ, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội","2,7 tỷ","67,50 triệu/m²",Đã có sổ,Đất thổ cư,4.55 m,,40 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119327629.htm,"68, Giao Tât A, Xã Kim Sơn, Huyện Gia Lâm, Hà Nội","1,6 tỷ",40 triệu/m²,Đã có sổ,Đất thổ cư,4 m,10 m,40 m²,Tây Bắc
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/119327230.htm,,,,,,,,,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119322078.htm,"Phượng Đồng, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,85 tỷ","54,81 triệu/m²",Đã có sổ,Đất thổ cư,4 m,13 m,52 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119236489.htm,"Đường DH12, Thôn Đồi Sen, Xã Bình Yên, Huyện Thạch Thất, Hà Nội","1,8 tỷ",30 triệu/m²,Đã có sổ,Đất thổ cư,5 m,12 m,60 m²,Bắc
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/119314981.htm,"Đường Tân Trại 3, Xã Phú Cường, Huyện Sóc Sơn, Hà Nội",2 tỷ,40 triệu/m²,Đã có sổ,Đất thổ cư,5 m,10 m,50 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119313981.htm,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội","8,35 tỷ","208,75 triệu/m²",Đã có sổ,Đất thổ cư,,,40 m²,
