Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120356028.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",3 tỷ,"69,77 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/119762395.htm,"Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội","8,9 tỷ","72,95 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,122 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/119735430.htm,"Phố Nguyễn Chánh, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","8,75 tỷ","60,34 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,145 m²,,Đông Nam,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/119291225.htm,"Phố Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","4,3 tỷ","71,67 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/119518347.htm,"Ngách 42/60 Thįnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","3,34 tỷ","49,12 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120355205.htm#px=SR-special_display_ad-[PO-18][PL-default],"Phố Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","16,8 tỷ","217,34 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",77.3 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120354886.htm,"Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","4,75 tỷ","42,04 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,113 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120354570.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,9 tỷ","67,44 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Đông Bắc,Tây Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120354490.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,79 tỷ","70,19 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,54 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120354376.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,07 tỷ","71,40 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120353953.htm,"Phố Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","4,6 tỷ","56,79 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,81 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120353460.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",72 triệu,"1,12 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,64 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120353273.htm,"Trần Bình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","7,08 tỷ","70,10 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,101 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120353072.htm,"Trần Bình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",5 tỷ,"56,18 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,89 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120352960.htm,"Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","4,6 tỷ","41,44 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,111 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119870145.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,7 tỷ","62,79 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119868091.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,3 tỷ",60 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,Chung cư,55 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/118852844.htm,"72A, Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội","11,2 tỷ","86,15 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,130 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118683356.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,63 tỷ","44,05 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,37 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115428435.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",3 tỷ,"42,86 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120350943.htm,"Đường Nguyễn Phong Sắc, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",106 triệu,"2,08 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",51 m²,,,Bàn giao thô
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120350724.htm,"Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội","4,65 tỷ","50,54 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,92 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120350588.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,07 tỷ","71,40 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120350415.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,98 tỷ","62,19 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,64 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118180143.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,85 tỷ","40,71 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117068413.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,1 tỷ","44,68 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118206711.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,5 tỷ","48,39 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106749455.htm,"Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",600 triệu,"17,14 triệu/m²",2 phòng,1 phòng,1,"Căn hộ dịch vụ, mini",35 m²,Nam,Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106749455.htm,"Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",600 triệu,"17,14 triệu/m²",2 phòng,1 phòng,1,"Căn hộ dịch vụ, mini",35 m²,Nam,Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/113026976.htm,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",600 triệu,"14,29 triệu/m²",2 phòng,1 phòng,1,"Căn hộ dịch vụ, mini",42 m²,Tây,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/117207310.htm,"Ngõ 279 Đội Cấn, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",600 triệu,"13,04 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",46 m²,Tây,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/119486507.htm,"khâm thiên, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",650 triệu,"14,13 triệu/m²",2 phòng,1 phòng,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",46 m²,Tây,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120349319.htm,", Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,8 tỷ","59,38 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,64 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/106353183.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,05 tỷ","43,57 triệu/m²",2 phòng,2 phòng,1,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115512682.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,2 tỷ","46,81 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118148688.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,6 tỷ","51,61 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,31 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/111649506.htm,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,1,Chung cư,80 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/110569049.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,6 tỷ","43,33 triệu/m²",2 phòng,1 phòng,1,Chung cư,60 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119208475.htm,"A, Phố 8 Tháng 3, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","2,5 tỷ","43,10 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",58 m²,Bắc,Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120349121.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",3 tỷ,"42,86 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120348905.htm,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,4 tỷ","61,82 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,55 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120347645.htm,"Phố Quỳnh Mai , Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","3,28 tỷ","50,46 triệu/m²",2 phòng,,Sổ hồng riêng,"Tập thể, cư xá",65 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120288035.htm#px=SR-special_display_ad-[PO-15][PL-default],"Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","5,4 tỷ","46,15 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,117 m²,Tây Bắc,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117165399.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,6 tỷ",45 triệu/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115859175.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,1 tỷ","44,29 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120347575.htm,"Phố Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","3,7 tỷ",74 triệu/m²,4 phòng,4 phòng,Sổ hồng riêng,Chung cư,50 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118472505.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,5 tỷ","41,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117905819.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,9 tỷ","42,65 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119311051.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119273551.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,66 tỷ","49,55 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,33.5 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119274557.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,9 tỷ","41,43 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119800945.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,1 tỷ","44,68 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119673978.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,5 tỷ","41,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120346230.htm,"Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","3,63 tỷ","55,85 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,65 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120345502.htm,"Ngõ 34 Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","3,7 tỷ","30,83 triệu/m²",4 phòng,,Sổ hồng riêng,"Tập thể, cư xá",120 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120345157.htm,"279, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","5,5 tỷ","74,42 triệu/m²",2 phòng,2 phòng,Hợp đồng mua bán,Chung cư,73.9 m²,,Tây,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120344566.htm#px=SR-special_display_ad-[PO-9][PL-default],"Phố Kẻ Vẽ, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội","3,2 tỷ","51,61 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,62 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/119805097.htm,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","3,3 tỷ","47,14 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/118106474.htm,"Phố Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",750 triệu,"13,39 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,56 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/112798470.htm,"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",700 triệu,"12,07 triệu/m²",2 phòng,2 phòng,1,Chung cư,58 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/113527240.htm,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",700 triệu,"12,07 triệu/m²",2 phòng,2 phòng,1,Chung cư,58 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120343848.htm#px=SR-special_display_ad-[PO-14][PL-default],"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","3,5 tỷ","41,18 triệu/m²",3 phòng,2 phòng,Đang chờ sổ,"Tập thể, cư xá",85 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120343553.htm,"Phố Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","3,35 tỷ","47,86 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120343254.htm#px=SR-special_display_ad-[PO-16][PL-default],"Phố Bùi Ngọc Dương, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","2,2 tỷ","52,38 triệu/m²",1 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",42 m²,Nam,Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120343252.htm#px=SR-special_display_ad-[PO-17][PL-default],"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,18 tỷ","66,25 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,48 m²,Đông Bắc,Tây Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120343140.htm,"Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","2,09 tỷ","46,44 triệu/m²",1 phòng,,Sổ hồng riêng,Chung cư,45 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120340615.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","1,98 tỷ","70,71 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,28 m²,Đông Nam,Tây Bắc,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120339956.htm,"Phố Trần Bình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","4,6 tỷ","70,77 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,65 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120339604.htm,"Phố Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",9 tỷ,"58,82 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,153 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120339290.htm,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",6 tỷ,"57,14 triệu/m²",3 phòng,,Sổ hồng riêng,Chung cư,105 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120339158.htm,"ĐƯỜNG CẦU BƯƠI, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","2,75 tỷ","28,95 triệu/m²",3 phòng,,Đang chờ sổ,Chung cư,95 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/116669806.htm,"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",750 triệu,"13,64 triệu/m²",2 phòng,1 phòng,Hợp đồng mua bán,Chung cư,55 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/106526734.htm,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",755 triệu,"13,73 triệu/m²",2 phòng,2 phòng,1,Chung cư,55 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/115733787.htm,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",730 triệu,"13,27 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,55 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120333991.htm,"Phố Thượng Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội","1,98 tỷ","38,08 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,52 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120333703.htm,"Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","1,55 tỷ","29,81 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,52 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/118460423.htm,"giải phóng, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",650 triệu,13 triệu/m²,2 phòng,1 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",50 m²,Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/114844076.htm,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",600 triệu,"13,04 triệu/m²",2 phòng,1 phòng,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",46 m²,Tây,Tây Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/118320988.htm,"thái hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",600 triệu,12 triệu/m²,2 phòng,1 phòng,Hợp đồng mua bán,"Căn hộ dịch vụ, mini",50 m²,Tây,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120331079.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,72 tỷ","68,89 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,54 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120331041.htm#px=SR-special_display_ad-[PO-13][PL-default],"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","3,75 tỷ","53,57 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",70 m²,,,Nội thất đầy đủ
