Link,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/119941691.htm,4.699,78.32,Đã có sổ,Đất thổ cư,5.6,10.7,60.0,Đông Nam,Tây Tựu,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119937203.htm,1.55,9.51,Đã có sổ,Đất thổ cư,13.0,12.0,163.0,Đông,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119936433.htm,24.5,196.0,Đã có sổ,Đất thổ cư,5.0,25.0,125.0,Tây,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119773142.htm,9.5,158.33,Đã có sổ,Đất nền dự án,4.1,14.63,60.0,,Thanh Trì,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/119906756.htm,5.5,110.0,Đã có sổ,Đất thổ cư,4.0,13.0,50.0,,Minh Khai,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119919020.htm,1.48,37.0,Đã có sổ,Đất thổ cư,,,40.0,,Chúc Sơn,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119905154.htm,2.65,8.83,Đã có sổ,Đất thổ cư,,,300.0,,Yên Bình,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/118342066.htm,1.585,5.3,Đã có sổ,Đất thổ cư,10.0,29.0,299.0,Đông Nam,Bắc Sơn,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119375838.htm,6.05,94.68,Đã có sổ,Đất thổ cư,3.2,19.64,63.9,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/119896633.htm,8.95,127.86,Đã có sổ,Đất thổ cư,,,70.0,Đông,Cổ Nhuế 2,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119872940.htm,3.0,21.74,Đã có sổ,Đất thổ cư,6.2,22.0,138.0,,Phú Cát,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119872046.htm,25.8,120.0,Đã có sổ,Đất thổ cư,,,215.0,,Ngọc Hồi,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119868458.htm,2.4,31.62,Đã có sổ,Đất thổ cư,5.7,13.0,75.9,Đông Nam,Đại Yên,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119857342.htm,4.86,121.5,Đã có sổ,Đất thổ cư,5.0,8.0,40.0,Tây Bắc,Phương Canh,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119855435.htm,6.0,120.0,Đã có sổ,Đất thổ cư,,,50.0,,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119078621.htm,31.5,262.5,Đã có sổ,Đất nền dự án,6.0,20.0,120.0,Bắc,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119854069.htm,9.3,105.68,Đã có sổ,Đất thổ cư,,,88.0,,Xuân Phương,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119853224.htm,12.0,240.0,Đã có sổ,Đất nền dự án,,,50.0,,Phú Lương,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119320453.htm,4.55,130.0,Đã có sổ,Đất thổ cư,,,35.0,,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119847089.htm,6.196,2.0,Đã có sổ,Đất thổ cư,,,3098.0,,Cẩm Lĩnh,Ba Vì
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119844221.htm,7.3,146.0,Đã có sổ,Đất thổ cư,,,50.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119843336.htm,2.736,38.0,Đã có sổ,Đất thổ cư,3.75,19.5,72.0,,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119823170.htm,2.3,46.0,Đã có sổ,Đất nền dự án,,,50.0,,Đại áng,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/119822366.htm,1.568,28.0,Giấy tờ viết tay,Đất thổ cư,4.15,13.5,56.0,Nam,Thanh Cao,Thanh Oai
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119816911.htm,4.416,3.0,Đã có sổ,Đất thổ cư,,,1472.0,,Tiên Phong,Ba Vì
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/115663376.htm,0.62,18.79,Giấy tờ viết tay,Đất thổ cư,,,33.0,,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119799144.htm,6.499,138.28,Đã có sổ,Đất thổ cư,,,47.0,,Phú Lãm,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119797488.htm,0.13,2.32,Đang chờ sổ,Đất thổ cư,,,56.0,,Vân Tảo,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119797444.htm,2.9,48.33,Đã có sổ,Đất thổ cư,,,60.0,,Hải Bối,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119790971.htm,2.3,42.05,Đã có sổ,Đất thổ cư,4.7,11.6,54.7,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119786621.htm,9.0,62.07,Đã có sổ,Đất thổ cư,5.0,29.0,145.0,Bắc,Mai Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-phuc-tho-ha-noi/119784009.htm,5.6,31.48,Đã có sổ,Đất thổ cư,,,177.9,Đông Nam,Thọ Lộc,Phúc Thọ
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119779226.htm,7.5,161.29,Đã có sổ,Đất thổ cư,3.1,15.0,46.5,Đông Nam,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119778617.htm,6.2,151.22,Đã có sổ,Đất thổ cư,3.5,17.0,41.0,Tây Bắc,Ngọc Lâm,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-hoan-kiem-ha-noi/119774360.htm,8.1,119.29,Đã có sổ,Đất thổ cư,8.2,8.7,67.9,Đông Nam,Phúc Tân,Hoàn Kiếm
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119770337.htm,12.8,106.67,Đã có sổ,Đất thổ cư,7.0,,120.0,Tây Bắc,Tứ Liên,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119767611.htm,12.0,214.29,Đã có sổ,Đất thổ cư,3.5,16.0,56.0,Đông Nam,Tương Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119767394.htm,9.0,193.97,Đã có sổ,Đất nền dự án,3.5,13.32,46.4,Đông Nam,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119767296.htm,4.9,98.0,Đã có sổ,Đất thổ cư,4.0,12.5,50.0,Tây Nam,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119762963.htm,4.0,14.81,Đã có sổ,Đất thổ cư,10.0,27.0,270.0,Đông Bắc,Vạn Thắng,Ba Vì
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119760381.htm,7.0,58.82,Đã có sổ,Đất thổ cư,5.0,20.0,119.0,Nam,Đông Hội,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119760305.htm,4.8,32.0,Đã có sổ,Đất thổ cư,,,150.0,,Phú Kim,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/119754793.htm,11.5,280.49,Đã có sổ,Đất thổ cư,12.0,5.0,41.0,Đông,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119751858.htm,3.75,93.75,Đã có sổ,Đất thổ cư,11.0,3.2,40.0,,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119751459.htm,2.2,30.99,Đã có sổ,Đất thổ cư,,,71.0,,Đại Mạch,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119746122.htm,6.8,183.78,Đã có sổ,Đất thổ cư,,,37.0,,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119745323.htm,11.4,259.09,Đã có sổ,Đất thổ cư,,,44.0,,Quang Trung,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119742940.htm,4.08,68.0,Đã có sổ,Đất thổ cư,,,60.0,,Vĩnh Quỳnh,Thanh Trì
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/119737986.htm,1.8,28.12,Đã có sổ,Đất thổ cư,4.0,15.0,64.0,,Sơn Đông,Sơn Tây
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119734645.htm,2.8,29.17,Đã có sổ,Đất thổ cư,,,96.0,,Phú Cát,Quốc Oai
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119728840.htm,5.1,72.86,Đã có sổ,Đất thổ cư,,,70.0,,Trống,Trống
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119728255.htm,5.0,76.92,Đã có sổ,Đất thổ cư,,,65.0,,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119725955.htm,7.28,56.0,Đã có sổ,Đất thổ cư,,,130.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119723089.htm,6.2,45.59,Đã có sổ,Đất thổ cư,5.4,23.0,136.0,Nam,Cổ Loa,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119722075.htm,10.6,74.65,Đã có sổ,Đất thổ cư,7.6,19.0,142.0,Bắc,Cổ Loa,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119721142.htm,9.2,88.04,Đã có sổ,Đất thổ cư,,,104.5,Bắc,Tiên Dương,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119715618.htm,2.65,26.5,Đã có sổ,Đất thổ cư,5.0,19.0,100.0,,phú vinh,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119714826.htm,2.52,63.0,Đã có sổ,Đất thổ cư,,,40.0,,Ngũ Hiệp,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119712426.htm,2.69,11.9,Đã có sổ,Đất thổ cư,,,226.0,,Yên Bài,Ba Vì
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119705144.htm,1.6,20.0,Đã có sổ,Đất thổ cư,6.0,15.0,80.0,Đông Nam,Bình Yên,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119701542.htm,4.6,67.65,Đã có sổ,Đất thổ cư,,,68.0,,Võng La,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119696395.htm,2.78,40.88,Đã có sổ,Đất thổ cư,4.16,16.36,68.0,,Thuỵ Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119696365.htm,1.5,34.64,Đã có sổ,Đất thổ cư,5.0,8.7,43.3,Đông Nam,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119689770.htm,9.1,28.0,Đã có sổ,Đất thổ cư,,,325.0,,Phú Cát,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119680034.htm,2.0,25.0,Đã có sổ,Đất thổ cư,5.0,16.0,80.0,,Vân Hòa,Ba Vì
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119679502.htm,2.291,6.4,Đã có sổ,Đất thổ cư,10.0,,358.0,,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119673966.htm,2.22,37.0,Đã có sổ,Đất thổ cư,,,60.0,Đông,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119673711.htm,0.78,13.0,Đã có sổ,Đất thổ cư,4.05,14.8,60.0,Tây Bắc,Tuy Lai,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119669692.htm,6.05,121.0,Đã có sổ,Đất nền dự án,4.0,12.5,50.0,Nam,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119667623.htm,3.0,20.0,Đã có sổ,Đất thổ cư,,,150.0,,Thạch Hoà,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119654637.htm,2.2,40.0,Đã có sổ,Đất thổ cư,5.0,11.0,55.0,Đông Bắc,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119084196.htm,0.55,2.75,Giấy tờ viết tay,Đất nông nghiệp,,,200.0,,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119642638.htm,1.5,34.25,Đã có sổ,Đất nông nghiệp,4.0,10.43,43.8,,Văn Tự,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119634960.htm,5.2,2.87,Đã có sổ,Đất thổ cư,,,1815.0,,Ba Trại,Ba Vì
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/119633299.htm,0.12,0.621761,Đã có sổ,Đất thổ cư,,,193.0,,Minh Quang,Ba Vì
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119633160.htm,2.2,30.99,Đã có sổ,Đất thổ cư,,,71.0,,Đại Mạch,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119625185.htm,14.0,170.73,Đã có sổ,Đất thổ cư,7.0,11.0,82.0,Nam,Gia Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119625153.htm,30.0,36.01,Đã có sổ,Đất thổ cư,20.0,41.65,833.0,,Đồng Quang,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119624892.htm,3.5,35.0,Đã có sổ,Đất thổ cư,7.0,,100.0,,Cộng Hòa,Quốc Oai
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119619997.htm,12.2,301.23,Đã có sổ,Đất thổ cư,4.05,10.0,40.5,,Vạn Phúc,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119614606.htm,4.25,64.98,Đã có sổ,Đất thổ cư,4.8,,65.4,,Kim Chung,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119609584.htm,3.2,71.75,Đã có sổ,Đất thổ cư,5.0,9.0,44.6,Đông Nam,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119606883.htm,0.85,8.5,Đã có sổ,Đất thổ cư,,,100.0,,An Phú,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/119606277.htm,1.4,1.75,Đã có sổ,Đất nông nghiệp,16.0,51.0,800.0,,Hồng Minh,Phú Xuyên
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119557301.htm,4.396,51.0,Đã có sổ,Đất thổ cư,,,86.2,,Đức Giang,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119554193.htm,4.35,83.65,Đã có sổ,Đất thổ cư,4.0,13.0,52.0,,Sơn Đồng,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119598538.htm,10.2,34.0,Đã có sổ,Đất thổ cư,19.0,,300.0,,Kim Sơn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119595057.htm,4.5,37.5,Đã có sổ,Đất thổ cư,6.0,20.0,120.0,Tây,Cộng Hòa,Quốc Oai
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119593208.htm,8.5,170.0,Đã có sổ,Đất thổ cư,4.2,12.0,50.0,Đông,Phú Thượng,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119545308.htm,6.0,120.0,Đã có sổ,Đất thổ cư,,,50.0,,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119592088.htm,7.38,123.0,Đã có sổ,Đất thổ cư,4.0,15.0,60.0,,Đông La,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119590594.htm,0.72,12.77,Đã có sổ,Đất thổ cư,4.3,13.46,56.4,,Hồng Sơn,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119580636.htm,4.5,150.0,Đã có sổ,Đất thổ cư,,,30.0,,Tân Triều,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119575398.htm,20.0,153.85,Đã có sổ,Đất thổ cư,6.5,20.0,130.0,Nam,Chúc Sơn,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/119570444.htm,17.8,222.5,Đã có sổ,Đất thổ cư,6.0,15.0,80.0,Nam,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119569917.htm,20.9,187.95,Đã có sổ,Đất thổ cư,6.0,18.0,111.2,Tây Nam,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119562360.htm,8.75,175.0,Đã có sổ,Đất thổ cư,,,50.0,,Phú Thượng,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119386336.htm,15.15,75.0,Đã có sổ,Đất thổ cư,12.0,16.0,202.0,Tây Nam,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119554879.htm,6.9,121.05,Đã có sổ,Đất thổ cư,,,57.0,,Kim Chung,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119551597.htm,3.6,65.45,Đã có sổ,Đất thổ cư,4.0,15.0,55.0,,Vân Côn,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/119550198.htm,5.5,35.03,Đã có sổ,Đất thổ cư,6.0,25.0,157.0,Tây,Đông Yên,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119546770.htm,2.0,25.84,Đã có sổ,Đất thổ cư,4.0,18.71,77.4,,Bình Yên,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119544736.htm,3.3,48.53,Đã có sổ,Đất thổ cư,5.5,14.0,68.0,,Giang Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119544419.htm,2.11,40.58,Đã có sổ,Đất thổ cư,,,52.0,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/119543296.htm,2.35,27.78,Đã có sổ,Đất thổ cư,5.0,16.97,84.6,Đông Bắc,Dân Hòa,Thanh Oai
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/119531690.htm,11.9,165.28,Đã có sổ,Đất thổ cư,4.7,,72.0,,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119531287.htm,5.3,39.09,Đã có sổ,Đất thổ cư,5.0,27.0,135.6,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119525964.htm,12.3,303.7,Đã có sổ,Đất thổ cư,,,40.5,,Vạn Phúc,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/119521949.htm,3.44,33.26,Đã có sổ,Đất nền dự án,,,103.42,,Kim Hoa,Mê Linh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119510726.htm,2.0,6.33,Đã có sổ,Đất nông nghiệp,7.0,49.0,316.0,Đông Nam,Thượng Thanh,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/119506285.htm,4.063,17.0,Đã có sổ,Đất thổ cư,8.5,28.1,239.0,Tây Bắc,Hiền Ninh,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119499491.htm,0.6,13.33,Đang chờ sổ,Đất thổ cư,5.0,8.0,45.0,,Hồng Sơn,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119491408.htm,3.85,5.79,Đã có sổ,Đất thổ cư,,,665.0,,Trống,Trống
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119491288.htm,2.9,14.5,Đã có sổ,Đất nền dự án,,,200.0,,Cự Khối,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119490860.htm,22.0,76.39,Đã có sổ,Đất nền dự án,7.15,45.0,288.0,Tây Bắc,Đông Dư,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119488457.htm,1.55,29.81,Giấy tờ viết tay,Đất thổ cư,,,52.0,,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119484719.htm,2.0,38.46,Đã có sổ,Đất thổ cư,,,52.0,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119483815.htm,22.0,111.11,Đã có sổ,Đất nền dự án,9.0,22.0,198.0,,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119482297.htm,1.55,29.81,Giấy tờ viết tay,Đất thổ cư,,,52.0,,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/119477028.htm,6.2,193.75,Đã có sổ,Đất thổ cư,3.6,9.0,32.0,Nam,Cổ Nhuế 2,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119472372.htm,11.04,276.0,Đã có sổ,Đất thổ cư,,,40.0,,Hoàng Văn Thụ,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119466617.htm,0.037,0.804347,Đã có sổ,Đất thổ cư,4.0,13.0,46.0,Đông Nam,Tô Hiệu,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119465344.htm,1.59,44.17,Đã có sổ,Đất thổ cư,,,36.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119455576.htm,11.0,60.11,Đã có sổ,Đất thổ cư,,,183.0,,Võng La,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/118706540.htm,1.5,1.53,Sổ chung / công chứng vi bằng,Đất nông nghiệp,10.0,98.0,980.0,,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119445735.htm,7.9,171.74,Đã có sổ,Đất thổ cư,4.5,11.5,46.0,Nam,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119441680.htm,3.8,38.0,Đã có sổ,Đất thổ cư,,,100.0,Nam,Bắc Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119440769.htm,9.963,123.0,Đã có sổ,Đất thổ cư,4.5,,81.0,Đông Bắc,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119440204.htm,3.25,101.56,Đã có sổ,Đất thổ cư,,,32.0,,Kim Chung,Hoài Đức
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119440088.htm,2.4,79.21,Đã có sổ,Đất thổ cư,3.1,,30.3,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/119431809.htm,15.356,10.0,Đã có sổ,Đất thổ cư,33.0,,1535.6,Tây Bắc,Kim Sơn,Sơn Tây
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119424791.htm,2.55,49.04,Đã có sổ,Đất thổ cư,4.0,13.0,52.0,,Đặng Xá,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119424543.htm,2.6,44.83,Đã có sổ,Đất thổ cư,4.0,,58.0,Bắc,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119387169.htm,6.3,146.51,Đã có sổ,Đất thổ cư,,,43.0,,Phú Thượng,Tây Hồ
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119402108.htm,1.25,27.0,Đã có sổ,Đất thổ cư,4.4,10.88,46.3,,Tân Minh,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/119402029.htm,5.4,83.08,Đã có sổ,Đất thổ cư,,,65.0,,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119397844.htm,3.2,63.49,Đã có sổ,Đất thổ cư,4.2,,50.4,,Vân Côn,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119392833.htm,1.678,24.68,Đã có sổ,Đất thổ cư,,,68.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119392299.htm,3.1,51.67,Đã có sổ,Đất thổ cư,4.5,13.5,60.0,,Giang Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119300096.htm,1.3,8.67,Đã có sổ,Đất thổ cư,10.0,15.0,150.0,Tây Bắc,Xuy Xá,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/119242087.htm,7.6,76.0,Đã có sổ,Đất nền dự án,,,100.0,,Trống,Trống
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/119383206.htm,1.0,11.63,Đã có sổ,Đất thổ cư,3.6,23.7,86.0,,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/119366426.htm,7.8,39.59,Giấy tờ viết tay,Đất thổ cư,,,197.0,,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/119363079.htm,1.5,16.67,Đã có sổ,Đất thổ cư,6.0,15.0,90.0,Nam,Cổ Đông,Sơn Tây
